Input; Oracle; Reward; EpisodeLength; Sensitivity; Coverage; Generation; TestExecTime; CoverageTime; RunTime; CrashTime
[-0.44323707, 0.        ]; False; -89.0; 89; None; None; 0; 0.03222775459289551; None; 1768397822.4521618; None
[-0.5231996, 0.       ]; True; -200.0; 200; None; None; 0; 0.06246542930603027; None; 1768397822.485391; 54.77799367904663
[-0.57866937, 0.        ]; False; -134.0; 134; None; None; 0; 0.05355238914489746; None; 1768397822.5498588; None
[-0.49063304, 0.        ]; False; -159.0; 159; None; None; 0; 0.048941612243652344; None; 1768397822.6034112; None
[-0.5260075, 0.       ]; True; -200.0; 200; None; None; 0; 0.06377243995666504; None; 1768397822.6523528; 54.944955587387085
[-0.4788284, 0.       ]; False; -108.0; 108; None; None; 0; 0.04467892646789551; None; 1768397822.719414; None
[-0.59666556, 0.        ]; False; -107.0; 107; None; None; 0; 0.03217744827270508; None; 1768397822.7650962; None
[-0.5670048, 0.       ]; False; -144.0; 144; None; None; 0; 0.0629568099975586; None; 1768397822.7972736; None
[-0.4920338, 0.       ]; False; -158.0; 158; None; None; 0; 0.05936455726623535; None; 1768397822.864234; None
[-0.47801852, 0.        ]; False; -107.0; 107; None; None; 0; 0.030272722244262695; None; 1768397822.9276123; None
[-0.5835572, 0.       ]; False; -109.0; 109; None; None; 0; 0.03454327583312988; None; 1768397822.9588866; None
[-0.47272444, 0.        ]; False; -101.0; 101; None; None; 0; 0.0385892391204834; None; 1768397822.99343; None
[-0.43175578, 0.        ]; False; -87.0; 87; None; None; 0; 0.025810956954956055; None; 1768397823.0330195; None
[-0.54264325, 0.        ]; True; -200.0; 200; None; None; 0; 0.06169486045837402; None; 1768397823.0588305; 55.35143327713013
[-0.49573386, 0.        ]; False; -158.0; 158; None; None; 0; 0.05249142646789551; None; 1768397823.1205254; None
[-0.41877615, 0.        ]; False; -85.0; 85; None; None; 0; 0.029949426651000977; None; 1768397823.1770198; None
[-0.45940807, 0.        ]; False; -94.0; 94; None; None; 0; 0.02634406089782715; None; 1768397823.2079692; None
[-0.55865556, 0.        ]; False; -196.0; 196; None; None; 0; 0.06789946556091309; None; 1768397823.2384593; None
[-0.40670148, 0.        ]; False; -84.0; 84; None; None; 0; 0.02418804168701172; None; 1768397823.3074505; None
[-0.531585, 0.      ]; True; -200.0; 200; None; None; 0; 0.06052994728088379; None; 1768397823.3326387; 55.62524151802063
[-0.4351595, 0.       ]; False; -88.0; 88; None; None; 0; 0.035080909729003906; None; 1768397823.3972232; None
[-0.5094965, 0.       ]; True; -200.0; 200; None; None; 0; 0.06091761589050293; None; 1768397823.4323041; 55.72490692138672
[-0.4420465, 0.       ]; False; -89.0; 89; None; None; 0; 0.028472900390625; None; 1768397823.4942226; None
[-0.41581547, 0.        ]; False; -85.0; 85; None; None; 0; 0.03429412841796875; None; 1768397823.52637; None
[-0.41945532, 0.        ]; False; -85.0; 85; None; None; 0; 0.0314183235168457; None; 1768397823.5606642; None
[-0.4390795, 0.       ]; False; -88.0; 88; None; None; 0; 0.024071931838989258; None; 1768397823.5920825; None
[-0.5354055, 0.       ]; True; -200.0; 200; None; None; 0; 0.06257796287536621; None; 1768397823.6212475; 55.9138503074646
[-0.41747406, 0.        ]; False; -85.0; 85; None; None; 0; 0.03849029541015625; None; 1768397823.6838255; None
[-0.56933206, 0.        ]; False; -143.0; 143; None; None; 0; 0.047743797302246094; None; 1768397823.7223158; None
[-0.547961, 0.      ]; True; -200.0; 200; None; None; 0; 0.06481552124023438; None; 1768397823.7710602; 56.06366300582886
[-0.47072935, 0.        ]; False; -100.0; 100; None; None; 0; 0.04412698745727539; None; 1768397823.8368754; None
[-0.45036379, 0.        ]; False; -91.0; 91; None; None; 0; 0.02817702293395996; None; 1768397823.8820035; None
[-0.58993274, 0.        ]; False; -107.0; 107; None; None; 0; 0.03425931930541992; None; 1768397823.9101806; None
[-0.54622716, 0.        ]; True; -200.0; 200; None; None; 0; 0.06660723686218262; None; 1768397823.94444; 56.23704266548157
[-0.5261934, 0.       ]; True; -200.0; 200; None; None; 0; 0.06663656234741211; None; 1768397824.0151093; 56.30771207809448
[-0.4305507, 0.       ]; False; -87.0; 87; None; None; 0; 0.028226375579833984; None; 1768397824.0817459; None
[-0.5996165, 0.       ]; False; -107.0; 107; None; None; 0; 0.04357099533081055; None; 1768397824.1099722; None
[-0.42200089, 0.        ]; False; -85.0; 85; None; None; 0; 0.02539682388305664; None; 1768397824.1543539; None
[-0.5330539, 0.       ]; True; -200.0; 200; None; None; 0; 0.06403350830078125; None; 1768397824.1808145; 56.47341728210449
[-0.4766853, 0.       ]; False; -105.0; 105; None; None; 0; 0.046479225158691406; None; 1768397824.250866; None
[-0.41284785, 0.        ]; False; -84.0; 84; None; None; 0; 0.02942967414855957; None; 1768397824.2977245; None
[-0.5876803, 0.       ]; False; -108.0; 108; None; None; 0; 0.030637502670288086; None; 1768397824.3271542; None
[-0.4909493, 0.       ]; False; -159.0; 159; None; None; 0; 0.06740331649780273; None; 1768397824.3627965; None
[-0.5555565, 0.       ]; False; -195.0; 195; None; None; 0; 0.061530351638793945; None; 1768397824.4311993; None
[-0.4595505, 0.       ]; False; -94.0; 94; None; None; 0; 0.03127002716064453; None; 1768397824.4937313; None
[-0.43643633, 0.        ]; False; -88.0; 88; None; None; 0; 0.04704904556274414; None; 1768397824.5290306; None
[-0.55075014, 0.        ]; False; -194.0; 194; None; None; 0; 0.06896853446960449; None; 1768397824.5760796; None
[-0.42802107, 0.        ]; False; -86.0; 86; None; None; 0; 0.0270235538482666; None; 1768397824.6450481; None
[-0.5645173, 0.       ]; False; -153.0; 153; None; None; 0; 0.06412220001220703; None; 1768397824.6760955; None
[-0.5039855, 0.       ]; True; -200.0; 200; None; None; 0; 0.07793092727661133; None; 1768397824.744235; 57.0368378162384
[-0.57374346, 0.        ]; False; -137.0; 137; None; None; 0; 0.06644606590270996; None; 1768397824.8231676; None
[-0.5384967, 0.       ]; True; -200.0; 200; None; None; 0; 0.08174800872802734; None; 1768397824.8926432; 57.185245990753174
[-0.5251746, 0.       ]; True; -200.0; 200; None; None; 0; 0.06963443756103516; None; 1768397824.9743912; 57.2669939994812
[-0.46094662, 0.        ]; False; -94.0; 94; None; None; 0; 0.044570207595825195; None; 1768397825.049988; None
[-0.53663, 0.     ]; True; -200.0; 200; None; None; 0; 0.07073688507080078; None; 1768397825.09648; 57.38908267021179
[-0.49406892, 0.        ]; False; -158.0; 158; None; None; 0; 0.06864094734191895; None; 1768397825.1722834; None
[-0.46973595, 0.        ]; False; -99.0; 99; None; None; 0; 0.034387826919555664; None; 1768397825.2409244; None
[-0.44285294, 0.        ]; False; -89.0; 89; None; None; 0; 0.04643750190734863; None; 1768397825.2753122; None
[-0.5412923, 0.       ]; True; -200.0; 200; None; None; 0; 0.061200618743896484; None; 1768397825.3217497; 57.6143524646759
[-0.5887301, 0.       ]; False; -108.0; 108; None; None; 0; 0.047797441482543945; None; 1768397825.386971; None
[-0.5525896, 0.       ]; False; -194.0; 194; None; None; 0; 0.05864596366882324; None; 1768397825.4357681; None
[-0.4908106, 0.       ]; False; -159.0; 159; None; None; 0; 0.06369137763977051; None; 1768397825.49543; None
[-0.42446455, 0.        ]; False; -86.0; 86; None; None; 0; 0.03162431716918945; None; 1768397825.5637686; None
[-0.46849102, 0.        ]; False; -98.0; 98; None; None; 0; 0.037363529205322266; None; 1768397825.595393; None
[-0.47854424, 0.        ]; False; -108.0; 108; None; None; 0; 0.04647374153137207; None; 1768397825.6327565; None
[-0.5936455, 0.       ]; False; -107.0; 107; None; None; 0; 0.04233813285827637; None; 1768397825.6802309; None
[-0.5003926, 0.       ]; True; -200.0; 200; None; None; 0; 0.0646822452545166; None; 1768397825.723569; 58.01617169380188
[-0.5338196, 0.       ]; True; -200.0; 200; None; None; 0; 0.07304596900939941; None; 1768397825.7882512; 58.0808539390564
[-0.53051674, 0.        ]; True; -200.0; 200; None; None; 0; 0.0828545093536377; None; 1768397825.8653214; 58.15792417526245
[-0.4081224, 0.       ]; False; -84.0; 84; None; None; 0; 0.030829668045043945; None; 1768397825.9491763; None
[-0.5673065, 0.       ]; False; -144.0; 144; None; None; 0; 0.04805636405944824; None; 1768397825.9810061; None
[-0.5823265, 0.       ]; False; -110.0; 110; None; None; 0; 0.0367429256439209; None; 1768397826.0300817; None
[-0.53898215, 0.        ]; True; -200.0; 200; None; None; 0; 0.06682682037353516; None; 1768397826.0668247; 58.3594274520874
[-0.47146034, 0.        ]; False; -100.0; 100; None; None; 0; 0.03503155708312988; None; 1768397826.1336515; None
[-0.54607826, 0.        ]; True; -200.0; 200; None; None; 0; 0.06575942039489746; None; 1768397826.1696832; 58.4622859954834
[-0.45883584, 0.        ]; False; -94.0; 94; None; None; 0; 0.02820301055908203; None; 1768397826.2404935; None
[-0.46098164, 0.        ]; False; -94.0; 94; None; None; 0; 0.030561208724975586; None; 1768397826.2686965; None
[-0.51236117, 0.        ]; True; -200.0; 200; None; None; 0; 0.07137322425842285; None; 1768397826.2992578; 58.59186053276062
[-0.43306014, 0.        ]; False; -87.0; 87; None; None; 0; 0.028243541717529297; None; 1768397826.370631; None
[-0.5352433, 0.       ]; True; -200.0; 200; None; None; 0; 0.06178879737854004; None; 1768397826.3988745; 58.69147729873657
[-0.47536123, 0.        ]; False; -104.0; 104; None; None; 0; 0.03466963768005371; None; 1768397826.4647799; None
[-0.4919954, 0.       ]; False; -158.0; 158; None; None; 0; 0.05296730995178223; None; 1768397826.4994495; None
[-0.5856612, 0.       ]; False; -108.0; 108; None; None; 0; 0.030536174774169922; None; 1768397826.5534177; None
[-0.53055483, 0.        ]; True; -200.0; 200; None; None; 0; 0.06844520568847656; None; 1768397826.587982; 58.880584716796875
[-0.48737228, 0.        ]; False; -162.0; 162; None; None; 0; 0.047582149505615234; None; 1768397826.6574368; None
[-0.40478852, 0.        ]; False; -83.0; 83; None; None; 0; 0.026273250579833984; None; 1768397826.7090437; None
[-0.44326967, 0.        ]; False; -89.0; 89; None; None; 0; 0.03448009490966797; None; 1768397826.735317; None
[-0.5038186, 0.       ]; True; -200.0; 200; None; None; 0; 0.0644221305847168; None; 1768397826.769797; 59.06239986419678
[-0.5607059, 0.       ]; False; -199.0; 199; None; None; 0; 0.06383728981018066; None; 1768397826.8352315; None
[-0.5460075, 0.       ]; True; -200.0; 200; None; None; 0; 0.08507466316223145; None; 1768397826.900177; 59.192779779434204
[-0.5915152, 0.       ]; False; -107.0; 107; None; None; 0; 0.03402519226074219; None; 1768397826.9862485; None
[-0.48368382, 0.        ]; False; -121.0; 121; None; None; 0; 0.04223966598510742; None; 1768397827.0243104; None
[-0.51515394, 0.        ]; True; -200.0; 200; None; None; 0; 0.06555390357971191; None; 1768397827.06655; 59.35915279388428
[-0.46829146, 0.        ]; False; -98.0; 98; None; None; 0; 0.033187150955200195; None; 1768397827.137128; None
[-0.4937075, 0.       ]; False; -158.0; 158; None; None; 0; 0.06060457229614258; None; 1768397827.1713154; None
[-0.51664317, 0.        ]; True; -200.0; 200; None; None; 0; 0.0633394718170166; None; 1768397827.2341754; 59.52677822113037
[-0.5295948, 0.       ]; True; -200.0; 200; None; None; 0; 0.07608985900878906; None; 1768397827.298534; 59.59113669395447
[-0.59187555, 0.        ]; False; -107.0; 107; None; None; 0; 0.037522077560424805; None; 1768397827.3746238; None
[-0.4034066, 0.       ]; False; -83.0; 83; None; None; 0; 0.030213356018066406; None; 1768397827.4121459; None
[-0.5849605, 0.       ]; False; -108.0; 108; None; None; 0; 0.03331637382507324; None; 1768397827.4441237; None
[-0.5949068, 0.       ]; False; -107.0; 107; None; None; 0; 0.03766965866088867; None; 1768397827.481567; None
[-0.5569394, 0.       ]; False; -196.0; 196; None; None; 0; 0.07110285758972168; None; 1768397827.5192366; None
[-0.5727627, 0.       ]; False; -137.0; 137; None; None; 0; 0.048578500747680664; None; 1768397827.5903394; None
[-0.44111344, 0.        ]; False; -89.0; 89; None; None; 0; 0.0305178165435791; None; 1768397827.638918; None
[-0.5696741, 0.       ]; False; -143.0; 143; None; None; 0; 0.04646611213684082; None; 1768397827.670451; None
[-0.53200996, 0.        ]; True; -200.0; 200; None; None; 0; 0.06204533576965332; None; 1768397827.7213533; 60.01395606994629
[-0.5973503, 0.       ]; False; -107.0; 107; None; None; 0; 0.03055548667907715; None; 1768397827.7844715; None
[-0.4136862, 0.       ]; False; -84.0; 84; None; None; 0; 0.03775906562805176; None; 1768397827.816026; None
[-0.53579193, 0.        ]; True; -200.0; 200; None; None; 0; 0.0751950740814209; None; 1768397827.8548043; 60.14740705490112
[-0.43142432, 0.        ]; False; -87.0; 87; None; None; 0; 0.028987646102905273; None; 1768397827.9299994; None
[-0.40761304, 0.        ]; False; -84.0; 84; None; None; 0; 0.03221297264099121; None; 1768397827.958987; None
[-0.4545096, 0.       ]; False; -92.0; 92; None; None; 0; 0.02747631072998047; None; 1768397827.9934955; None
[-0.5478516, 0.       ]; True; -200.0; 200; None; None; 0; 0.0574193000793457; None; 1768397828.0219717; 60.31457448005676
[-0.5015709, 0.       ]; True; -200.0; 200; None; None; 0; 0.07070183753967285; None; 1768397828.084406; 60.37700867652893
[-0.4434696, 0.       ]; False; -89.0; 89; None; None; 0; 0.030620336532592773; None; 1768397828.1596797; None
[-0.46027076, 0.        ]; False; -94.0; 94; None; None; 0; 0.0330045223236084; None; 1768397828.1903; None
[-0.43448567, 0.        ]; False; -87.0; 87; None; None; 0; 0.03484082221984863; None; 1768397828.2233045; None
[-0.49108514, 0.        ]; False; -159.0; 159; None; None; 0; 0.04934263229370117; None; 1768397828.259159; None
[-0.46849948, 0.        ]; False; -98.0; 98; None; None; 0; 0.03824734687805176; None; 1768397828.3085017; None
[-0.52736074, 0.        ]; True; -200.0; 200; None; None; 0; 0.07865524291992188; None; 1768397828.346749; 60.6393518447876
[-0.56171876, 0.        ]; True; -200.0; 200; None; None; 0; 0.06694340705871582; None; 1768397828.4254043; 60.71800708770752
[-0.46055195, 0.        ]; False; -94.0; 94; None; None; 0; 0.032178640365600586; None; 1768397828.4923477; None
[-0.5994235, 0.       ]; False; -107.0; 107; None; None; 0; 0.04163002967834473; None; 1768397828.5251997; None
[-0.4432238, 0.       ]; False; -89.0; 89; None; None; 0; 0.025967121124267578; None; 1768397828.5688505; None
[-0.59855336, 0.        ]; False; -107.0; 107; None; None; 0; 0.03380918502807617; None; 1768397828.5978072; None
[-0.4766398, 0.       ]; False; -105.0; 105; None; None; 0; 0.041437625885009766; None; 1768397828.6316164; None
[-0.48107722, 0.        ]; False; -110.0; 110; None; None; 0; 0.03447604179382324; None; 1768397828.6740541; None
[-0.57889754, 0.        ]; False; -133.0; 133; None; None; 0; 0.03817105293273926; None; 1768397828.7125537; None
[-0.48155954, 0.        ]; False; -111.0; 111; None; None; 0; 0.041391849517822266; None; 1768397828.7547898; None
[-0.4484306, 0.       ]; False; -91.0; 91; None; None; 0; 0.028484106063842773; None; 1768397828.7971983; None
[-0.4928016, 0.       ]; False; -159.0; 159; None; None; 0; 0.0601811408996582; None; 1768397828.8256824; None
[-0.4654479, 0.       ]; False; -96.0; 96; None; None; 0; 0.038548946380615234; None; 1768397828.887868; None
[-0.45826566, 0.        ]; False; -93.0; 93; None; None; 0; 0.032280921936035156; None; 1768397828.9284532; None
[-0.55881804, 0.        ]; False; -196.0; 196; None; None; 0; 0.05959510803222656; None; 1768397828.9607341; None
[-0.4146767, 0.       ]; False; -84.0; 84; None; None; 0; 0.031403303146362305; None; 1768397829.0223477; None
[-0.5344917, 0.       ]; True; -200.0; 200; None; None; 0; 0.06076788902282715; None; 1768397829.0547352; 61.3473379611969
[-0.48325962, 0.        ]; False; -115.0; 115; None; None; 0; 0.04582333564758301; None; 1768397829.116504; None
[-0.5793634, 0.       ]; False; -133.0; 133; None; None; 0; 0.052915334701538086; None; 1768397829.1623273; None
[-0.400719, 0.      ]; False; -83.0; 83; None; None; 0; 0.028295040130615234; None; 1768397829.219258; None
[-0.4691718, 0.       ]; False; -99.0; 99; None; None; 0; 0.03272056579589844; None; 1768397829.247553; None
[-0.50764287, 0.        ]; True; -200.0; 200; None; None; 0; 0.07618403434753418; None; 1768397829.2802737; 61.57287645339966
[-0.48677605, 0.        ]; False; -161.0; 161; None; None; 0; 0.04893207550048828; None; 1768397829.3594208; None
[-0.59456235, 0.        ]; False; -107.0; 107; None; None; 0; 0.032328128814697266; None; 1768397829.4093533; None
[-0.5519841, 0.       ]; False; -194.0; 194; None; None; 0; 0.06418561935424805; None; 1768397829.4416814; None
[-0.4050622, 0.       ]; False; -83.0; 83; None; None; 0; 0.022858858108520508; None; 1768397829.5110314; None
[-0.5837937, 0.       ]; False; -109.0; 109; None; None; 0; 0.03726339340209961; None; 1768397829.5348902; None
[-0.5716598, 0.       ]; False; -138.0; 138; None; None; 0; 0.04665541648864746; None; 1768397829.5755906; None
[-0.48538455, 0.        ]; False; -164.0; 164; None; None; 0; 0.04902839660644531; None; 1768397829.6232476; None
[-0.44520557, 0.        ]; False; -90.0; 90; None; None; 0; 0.027597665786743164; None; 1768397829.6803844; None
[-0.42942536, 0.        ]; False; -87.0; 87; None; None; 0; 0.038305044174194336; None; 1768397829.707982; None
[-0.42775434, 0.        ]; False; -86.0; 86; None; None; 0; 0.02338266372680664; None; 1768397829.7472901; None
[-0.44795558, 0.        ]; False; -90.0; 90; None; None; 0; 0.030307769775390625; None; 1768397829.7746956; None
[-0.53046846, 0.        ]; True; -200.0; 200; None; None; 0; 0.06174182891845703; None; 1768397829.806039; 62.098641872406006
[-0.48368376, 0.        ]; False; -121.0; 121; None; None; 0; 0.0561981201171875; None; 1768397829.8693132; None
[-0.43737537, 0.        ]; False; -88.0; 88; None; None; 0; 0.036473989486694336; None; 1768397829.9255114; None
[-0.5722308, 0.       ]; False; -138.0; 138; None; None; 0; 0.04326462745666504; None; 1768397829.9619853; None
[-0.58371586, 0.        ]; False; -109.0; 109; None; None; 0; 0.04010176658630371; None; 1768397830.00525; None
[-0.50828296, 0.        ]; True; -200.0; 200; None; None; 0; 0.060234785079956055; None; 1768397830.0493627; 62.341965436935425
[-0.5379319, 0.       ]; True; -200.0; 200; None; None; 0; 0.06281018257141113; None; 1768397830.1136315; 62.40623426437378
[-0.59925306, 0.        ]; False; -107.0; 107; None; None; 0; 0.04254412651062012; None; 1768397830.1764417; None
[-0.4966273, 0.       ]; False; -158.0; 158; None; None; 0; 0.05037331581115723; None; 1768397830.2189858; None
[-0.52540445, 0.        ]; True; -200.0; 200; None; None; 0; 0.06431198120117188; None; 1768397830.269359; 62.56196188926697
[-0.4233731, 0.       ]; False; -86.0; 86; None; None; 0; 0.03690290451049805; None; 1768397830.333671; None
[-0.5331648, 0.       ]; True; -200.0; 200; None; None; 0; 0.06306982040405273; None; 1768397830.370574; 62.66317677497864
[-0.4674658, 0.       ]; False; -97.0; 97; None; None; 0; 0.026307344436645508; None; 1768397830.4336438; None
[-0.48638433, 0.        ]; False; -162.0; 162; None; None; 0; 0.0608212947845459; None; 1768397830.4640315; None
[-0.54006666, 0.        ]; True; -200.0; 200; None; None; 0; 0.06355810165405273; None; 1768397830.5258715; 62.81847429275513
[-0.5064776, 0.       ]; True; -200.0; 200; None; None; 0; 0.06259894371032715; None; 1768397830.5904307; 62.88303351402283
[-0.526468, 0.      ]; True; -200.0; 200; None; None; 0; 0.07042169570922852; None; 1768397830.655394; 62.947996854782104
[-0.5524828, 0.       ]; False; -194.0; 194; None; None; 0; 0.061997175216674805; None; 1768397830.7258158; None
[-0.58237547, 0.        ]; False; -110.0; 110; None; None; 0; 0.041582345962524414; None; 1768397830.787813; None
[-0.5895757, 0.       ]; False; -108.0; 108; None; None; 0; 0.03564286231994629; None; 1768397830.8304112; None
[-0.5554594, 0.       ]; False; -195.0; 195; None; None; 0; 0.0605621337890625; None; 1768397830.8670542; None
[-0.5833361, 0.       ]; False; -109.0; 109; None; None; 0; 0.040482282638549805; None; 1768397830.9276164; None
[-0.56987375, 0.        ]; False; -142.0; 142; None; None; 0; 0.041478633880615234; None; 1768397830.9691005; None
[-0.575016, 0.      ]; False; -136.0; 136; None; None; 0; 0.04022645950317383; None; 1768397831.010579; None
[-0.5253402, 0.       ]; True; -200.0; 200; None; None; 0; 0.06890559196472168; None; 1768397831.058927; 63.35152983665466
[-0.55236524, 0.        ]; False; -194.0; 194; None; None; 0; 0.062448978424072266; None; 1768397831.1278327; None
[-0.59911823, 0.        ]; False; -107.0; 107; None; None; 0; 0.035037994384765625; None; 1768397831.1902816; None
[-0.5934176, 0.       ]; False; -107.0; 107; None; None; 0; 0.0444788932800293; None; 1768397831.2253196; None
[-0.40198928, 0.        ]; False; -83.0; 83; None; None; 0; 0.024549484252929688; None; 1768397831.273904; None
[-0.5509711, 0.       ]; False; -194.0; 194; None; None; 0; 0.059661865234375; None; 1768397831.3029494; None
[-0.5918345, 0.       ]; False; -107.0; 107; None; None; 0; 0.0480191707611084; None; 1768397831.3626113; None
[-0.47479805, 0.        ]; False; -103.0; 103; None; None; 0; 0.033434391021728516; None; 1768397831.4106305; None
[-0.4896718, 0.       ]; False; -159.0; 159; None; None; 0; 0.05127859115600586; None; 1768397831.4440649; None
[-0.5222297, 0.       ]; True; -200.0; 200; None; None; 0; 0.08939838409423828; None; 1768397831.4994571; 63.792059898376465
[-0.45333365, 0.        ]; False; -92.0; 92; None; None; 0; 0.03399157524108887; None; 1768397831.5923722; None
[-0.4126034, 0.       ]; False; -84.0; 84; None; None; 0; 0.03195047378540039; None; 1768397831.6263638; None
[-0.52072895, 0.        ]; True; -200.0; 200; None; None; 0; 0.08316445350646973; None; 1768397831.6583142; 63.95091700553894
[-0.5249348, 0.       ]; True; -200.0; 200; None; None; 0; 0.0651252269744873; None; 1768397831.7414787; 64.03408145904541
[-0.49716333, 0.        ]; False; -158.0; 158; None; None; 0; 0.049701690673828125; None; 1768397831.808608; None
[-0.55310476, 0.        ]; False; -194.0; 194; None; None; 0; 0.09302067756652832; None; 1768397831.8625908; None
[-0.5652052, 0.       ]; False; -151.0; 151; None; None; 0; 0.052054405212402344; None; 1768397831.9556115; None
[-0.5222638, 0.       ]; True; -200.0; 200; None; None; 0; 0.09345722198486328; None; 1768397832.0117095; 64.3043122291565
[-0.46459618, 0.        ]; False; -96.0; 96; None; None; 0; 0.0331881046295166; None; 1768397832.1061707; None
[-0.597046, 0.      ]; False; -107.0; 107; None; None; 0; 0.050687313079833984; None; 1768397832.1434374; None
[-0.57232094, 0.        ]; False; -138.0; 138; None; None; 0; 0.06243252754211426; None; 1768397832.1981275; None
[-0.43837836, 0.        ]; False; -88.0; 88; None; None; 0; 0.048918724060058594; None; 1768397832.261564; None
[-0.53357095, 0.        ]; True; -200.0; 200; None; None; 0; 0.0739450454711914; None; 1768397832.3114827; 64.60408544540405
[-0.4881688, 0.       ]; False; -161.0; 161; None; None; 0; 0.06858634948730469; None; 1768397832.3854277; None
[-0.5889013, 0.       ]; False; -108.0; 108; None; None; 0; 0.03684687614440918; None; 1768397832.454014; None
[-0.4898453, 0.       ]; False; -159.0; 159; None; None; 0; 0.06656694412231445; None; 1768397832.494893; None
[-0.5944524, 0.       ]; False; -107.0; 107; None; None; 0; 0.04357004165649414; None; 1768397832.56146; None
[-0.55854833, 0.        ]; False; -196.0; 196; None; None; 0; 0.09153532981872559; None; 1768397832.60503; None
[-0.5104206, 0.       ]; True; -200.0; 200; None; None; 0; 0.07115697860717773; None; 1768397832.698569; 64.99117183685303
[-0.49523753, 0.        ]; False; -157.0; 157; None; None; 0; 0.0699763298034668; None; 1768397832.772368; None
[-0.5749383, 0.       ]; False; -136.0; 136; None; None; 0; 0.046231746673583984; None; 1768397832.8423443; None
[-0.50819266, 0.        ]; True; -200.0; 200; None; None; 0; 0.0735163688659668; None; 1768397832.8920991; 65.18470191955566
[-0.4439033, 0.       ]; False; -89.0; 89; None; None; 0; 0.028134822845458984; None; 1768397832.9656155; None
[-0.45884252, 0.        ]; False; -94.0; 94; None; None; 0; 0.0383915901184082; None; 1768397832.9937503; None
[-0.5261841, 0.       ]; True; -200.0; 200; None; None; 0; 0.06741142272949219; None; 1768397833.0331433; 65.32574605941772
[-0.50077105, 0.        ]; True; -200.0; 200; None; None; 0; 0.07014131546020508; None; 1768397833.1046145; 65.39721727371216
[-0.44019943, 0.        ]; False; -89.0; 89; None; None; 0; 0.032138824462890625; None; 1768397833.1747558; None
[-0.5473648, 0.       ]; True; -200.0; 200; None; None; 0; 0.06948304176330566; None; 1768397833.2068946; 65.49949741363525
[-0.5719559, 0.       ]; False; -138.0; 138; None; None; 0; 0.04479861259460449; None; 1768397833.2763777; None
[-0.40619856, 0.        ]; False; -83.0; 83; None; None; 0; 0.03025078773498535; None; 1768397833.3270254; None
[-0.42539853, 0.        ]; False; -86.0; 86; None; None; 0; 0.027885913848876953; None; 1768397833.3613083; None
[-0.42516243, 0.        ]; False; -86.0; 86; None; None; 0; 0.029128074645996094; None; 1768397833.3891943; None
[-0.50456554, 0.        ]; True; -200.0; 200; None; None; 0; 0.060111045837402344; None; 1768397833.4183223; 65.71092510223389
[-0.5929296, 0.       ]; False; -107.0; 107; None; None; 0; 0.04293203353881836; None; 1768397833.4784334; None
[-0.45140728, 0.        ]; False; -91.0; 91; None; None; 0; 0.03295779228210449; None; 1768397833.5213654; None
[-0.44196844, 0.        ]; False; -89.0; 89; None; None; 0; 0.024239063262939453; None; 1768397833.5583572; None
[-0.40697384, 0.        ]; False; -84.0; 84; None; None; 0; 0.05673527717590332; None; 1768397833.5825963; None
[-0.5928439, 0.       ]; False; -107.0; 107; None; None; 0; 0.0684506893157959; None; 1768397833.6436331; None
[-0.43743765, 0.        ]; False; -88.0; 88; None; None; 0; 0.04729866981506348; None; 1768397833.713831; None
[-0.5326404, 0.       ]; True; -200.0; 200; None; None; 0; 0.10818910598754883; None; 1768397833.7640471; 66.05664992332458
[-0.46668205, 0.        ]; False; -97.0; 97; None; None; 0; 0.03147268295288086; None; 1768397833.8742359; None
[-0.41988793, 0.        ]; False; -85.0; 85; None; None; 0; 0.026058435440063477; None; 1768397833.908715; None
[-0.54967636, 0.        ]; False; -195.0; 195; None; None; 0; 0.06989502906799316; None; 1768397833.9347734; None
[-0.40131435, 0.        ]; False; -83.0; 83; None; None; 0; 0.022194623947143555; None; 1768397834.005669; None
[-0.59243023, 0.        ]; False; -107.0; 107; None; None; 0; 0.036025047302246094; None; 1768397834.0329468; None
[-0.5770569, 0.       ]; False; -135.0; 135; None; None; 0; 0.053319454193115234; None; 1768397834.0699966; None
[-0.50386447, 0.        ]; True; -200.0; 200; None; None; 0; 0.06318521499633789; None; 1768397834.1265802; 66.41918301582336
[-0.45620984, 0.        ]; False; -93.0; 93; None; None; 0; 0.034012794494628906; None; 1768397834.1897655; None
[-0.41470122, 0.        ]; False; -84.0; 84; None; None; 0; 0.032294273376464844; None; 1768397834.226535; None
[-0.43054572, 0.        ]; False; -87.0; 87; None; None; 0; 0.03447318077087402; None; 1768397834.2598288; None
[-0.40589732, 0.        ]; False; -83.0; 83; None; None; 0; 0.024792194366455078; None; 1768397834.294302; None
[-0.5117283, 0.       ]; True; -200.0; 200; None; None; 0; 0.07713723182678223; None; 1768397834.3190942; 66.61169695854187
[-0.5187369, 0.       ]; True; -200.0; 200; None; None; 0; 0.07151341438293457; None; 1768397834.3982325; 66.69083523750305
[-0.48211, 0.     ]; False; -112.0; 112; None; None; 0; 0.04646134376525879; None; 1768397834.4697459; None
[-0.4616102, 0.       ]; False; -95.0; 95; None; None; 0; 0.02879190444946289; None; 1768397834.5162072; None
[-0.41942376, 0.        ]; False; -85.0; 85; None; None; 0; 0.04203534126281738; None; 1768397834.5449991; None
